tweet_id,tweet,class
831921951627214849,covoniauk is it safe to us covonia sugar free lozenges if pregnant? No advice on box or website (that I could see). Thanks!,1
794854048902090752,I was downing Covonia last night and I had this dream my mum was pregnant which is horrific as I realised I love my only child privileges,1
831921951627214849,covoniauk is it safe to us covonia sugar free lozenges if pregnant? No advice on box or website (that I could see). Thanks!,1
794854048902090752,I was downing Covonia last night and I had this dream my mum was pregnant which is horrific as I realised I love my only child privileges,1
620691258453815296,just saw a pregnant chihuahua trying 2 give birth on the streets of colonia,1
620691258453815296,just saw a pregnant chihuahua trying 2 give birth on the streets of colonia,1
60108982458646529,Pregnant women & their cravings. ( Colonia Dairy Maid) http://4sq.com/foJgrq,1
60108982458646529,Pregnant women & their cravings. ( Colonia Dairy Maid) http://4sq.com/foJgrq,1
1178511704872947714,"My Wife Is out of her of Mind & I LOVE HER! She's Pregnant and screaming ""Who Dat""..  
whodatnation FootballSundays saintsvscowboys footballfamily  Colonia, New Jersey https://www.instagram.com/p/B3BS391hEOB/?igshid=1k4co95067t35",1
1178511704872947714,"My Wife Is out of her of Mind & I LOVE HER! She's Pregnant and screaming ""Who Dat""..  
whodatnation FootballSundays saintsvscowboys footballfamily  Colonia, New Jersey https://www.instagram.com/p/B3BS391hEOB/?igshid=1k4co95067t35",1
466840085166440448,Mi colonia = Sixteen and pregnant,1
408805876162887680,I don't even know this girl or go to school in colonia and my whole time line is filled with tweets about her being pregnant,1
408805845972320256,All I see on my timeline is about a 14 year old girl from Colonia who got pregnant. Okay.,1
408805319956258816,It's amazing how fast everyone in Colonia found out about this girl being pregnant  poor girl,1
408800938678579200,"Yup only in colonia do u have people getting pregnant at 14, kids crying over getting called ugly, and kids smoking weed ",1
408800659610562560,"What's good with colonia girls lmao sex stories, 14 year olds pregnant wtf is next lmao",1
466840085166440448,Mi colonia = Sixteen and pregnant,1
408805876162887680,I don't even know this girl or go to school in colonia and my whole time line is filled with tweets about her being pregnant,1
408805845972320256,All I see on my timeline is about a 14 year old girl from Colonia who got pregnant. Okay.,1
408805319956258816,It's amazing how fast everyone in Colonia found out about this girl being pregnant  poor girl,1
408800938678579200,"Yup only in colonia do u have people getting pregnant at 14, kids crying over getting called ugly, and kids smoking weed ",1
408800659610562560,"What's good with colonia girls lmao sex stories, 14 year olds pregnant wtf is next lmao",1
281177929269002240,I guess being pregnant is the new cool thing in colonia high . OnlyInCHS,1
248589069179822082,"Swahyzee_145 BECAUSE IT'S FUN TO PICK OUT THE FUTURE CAST OF ""16 AND PREGNANT: COLONIA EDITION""",1
281177929269002240,I guess being pregnant is the new cool thing in colonia high . OnlyInCHS,1
248589069179822082,"Swahyzee_145 BECAUSE IT'S FUN TO PICK OUT THE FUTURE CAST OF ""16 AND PREGNANT: COLONIA EDITION""",1
400742101056360448,"""vcstar: Victim's pregnant girlfriend describes Tues.'s fatal shooting in La Colonia, 11th in Oxnard this year. http://www.vcstar.com/news/2013/nov/13/no-arrests-in-oxnards-11th-homicide/""/sad",1
400738252304293888,"Victim's pregnant girlfriend describes Tuesday's fatal shooting in La Colonia, the 11th in Oxnard this year. http://www.vcstar.com/news/2013/nov/13/no-arrests-in-oxnards-11th-homicide/",1
400742101056360448,"""vcstar: Victim's pregnant girlfriend describes Tues.'s fatal shooting in La Colonia, 11th in Oxnard this year. http://www.vcstar.com/news/2013/nov/13/no-arrests-in-oxnards-11th-homicide/""/sad",1
400738252304293888,"Victim's pregnant girlfriend describes Tuesday's fatal shooting in La Colonia, the 11th in Oxnard this year. http://www.vcstar.com/news/2013/nov/13/no-arrests-in-oxnards-11th-homicide/",1
206031518320177153,first in Colonia high school everyone wanted tattoos now everyone wants to get pregnant LOL what a school WhatsNext?,1
204389734892572672,SammyDePaola lmao still. You never know. Cuz you know. A bikini. That's worse then being pregnant at the age of 16 in colonia,1
202624673031270400,http://bit.ly/JJQwR1 getting pregnant after 40 Southern Times-50 Years Later  What Is the State of the African Economy in Post-Colonia...,1
131207532176879617,"you need bail money?RT withxoxo_ivonne if you hear some pregnant woman got arrested in colonia.. thats my sis -__- ""momma bear and her cub""",1
206031518320177153,first in Colonia high school everyone wanted tattoos now everyone wants to get pregnant LOL what a school WhatsNext?,1
204389734892572672,SammyDePaola lmao still. You never know. Cuz you know. A bikini. That's worse then being pregnant at the age of 16 in colonia,1
202624673031270400,http://bit.ly/JJQwR1 getting pregnant after 40 Southern Times-50 Years Later  What Is the State of the African Economy in Post-Colonia...,1
131207532176879617,"you need bail money?RT withxoxo_ivonne if you hear some pregnant woman got arrested in colonia.. thats my sis -__- ""momma bear and her cub""",1
