tweet_id,tweet,class
811350771,"Should women take a multivitamin if they aren't pregnant or expecting?http://tinyurl.com/5q9qbr",1
811350771,"Should women take a multivitamin if they aren't pregnant or expecting?http://tinyurl.com/5q9qbr",1
2633545415,Latest question: How to reduce risk of baby with low birth weight? Answer: Pregnant mothers should take a prenatal multivitamin supplement.,1
2340242144,"If you are Pregnant or breastfeeding it is worth taking a multivitamin for...
http://tinyurl.com/o92jug",1
2102419791,"Boots Multivitamins for Men warning says ""... if you are trying to become pregnant we suggest you consult your doctor ...""  Good advice!",1
2092395858,Multivitamins best for preventing low birth weight: If every pregnant woman worldwide took vitamin and mineral s.. http://tinyurl.com/nrubpe,1
2082620798,Multivitamins help moms avoid underweight babies: Study: Women who take multivitamins while pregnant lower their.. http://tinyurl.com/m3qnuk,1
1779447174,amber_eubanks trust me pregnant women need the fiber even if they don't like it ;-) Same holds true for Multivitamins :-))),1
1457386506,PREGNANT?: A prenatal multivitamin can help reduce the risk of your child becoming The Antichrist http://aspergianpride.com/prenatal.shtml,1
1399825014,Baby News -  Multivitamins reduce risk of prem labour by half http://tinyurl.com/cc3ewb pregnancy pregnant pregnantmums,1
1340510236,MrsNatalie :) I read the hair stuff I just ended up with a simple multivitamin No pregnant ladies on it Just somthin w/ iron folic acid etc,1
1296767468,"I am amused, and somewhat disturbed that the children's multivitamin bottle has a warning against using it when pregnant or nursing.",1
1262924351,Prenatal vitamins lacking enough iodide: LOS ANGELES -- Many brands of multivitamins for pregnant women may not .. http://tinyurl.com/ahvhnw,1
1253410124,"Several brands of multivitamins for pregnant women contain too little iodine than their labels claim, posing... re: http://ff.im/1eaMJ",1
1251805828,Study: Some prenatal vitamins lack enough iodine: LOS ANGELES  Many brands of multivitamins for pregnant .. http://tinyurl.com/df9jlf,1
1251697198,Many prenatal vitamins lack enough iodine: Many brands of multivitamins for pregnant women may not contain all t.. http://tinyurl.com/asob3g,1
1251646111,"Study: Some prenatal vitamins lack enough iodine 
 (AP)
: AP - Many brands of multivitamins for pregnant women m.. http://tinyurl.com/btse82",1
2633545415,Latest question: How to reduce risk of baby with low birth weight? Answer: Pregnant mothers should take a prenatal multivitamin supplement.,1
2340242144,"If you are Pregnant or breastfeeding it is worth taking a multivitamin for...
http://tinyurl.com/o92jug",1
2102419791,"Boots Multivitamins for Men warning says ""... if you are trying to become pregnant we suggest you consult your doctor ...""  Good advice!",1
