tweet_id,tweet,class
671596066530328576,"1 thing I HATE about being pregnant: not being able to take ANY MEDICINE AT ALL. Sick as fuck, tried sleeping for the past 2.5 hrs. Fuck it.",1
671477771021914114,I wish you where able to take sleeping medicine while pregnant. If I wake up at 2am again I'm going to cry.,1
618639202461351938,Burrrrr_Bitch cause I got sleeping problems & she don't do nun but make it worse & I can't take my medicine while I'm pregnant,1
671596066530328576,"1 thing I HATE about being pregnant: not being able to take ANY MEDICINE AT ALL. Sick as fuck, tried sleeping for the past 2.5 hrs. Fuck it.",1
671477771021914114,I wish you where able to take sleeping medicine while pregnant. If I wake up at 2am again I'm going to cry.,1
618639202461351938,Burrrrr_Bitch cause I got sleeping problems & she don't do nun but make it worse & I can't take my medicine while I'm pregnant,1
12796628869,"Kathryn: ""I gotta take my medicine, I don't want to get pregnant tonight..... While sleeping next to you""",1
12796628869,"Kathryn: ""I gotta take my medicine, I don't want to get pregnant tonight..... While sleeping next to you""",1
863094279727714304,pregnant people barley can take medicine so i been sleeping it off . https://twitter.com/bankrollzo_/status/863094146562748416,1
821606001828839424,"sleeping
medicine for EVERYONE, even pregnant women. My point is Foreign
drugs bad",1
818456433767354368,"Don't take this medicine if you are currently pregnant, nursing, feeding, breeding, walking, running, sleeping, breathing, living, swimming,",1
816906515541958656,Stuck in emerg instead of sleeping because I've been fevering all day  gotta love being limited to medicine when your pregnant.,1
793885935075094528,"i'm such an idiot for taking sleeping medicine at 2 in the morning, i haven't felt this tired since i was pregnant",1
863094279727714304,pregnant people barley can take medicine so i been sleeping it off . https://twitter.com/bankrollzo_/status/863094146562748416,1
821606001828839424,"sleeping
medicine for EVERYONE, even pregnant women. My point is Foreign
drugs bad",1
818456433767354368,"Don't take this medicine if you are currently pregnant, nursing, feeding, breeding, walking, running, sleeping, breathing, living, swimming,",1
816906515541958656,Stuck in emerg instead of sleeping because I've been fevering all day  gotta love being limited to medicine when your pregnant.,1
793885935075094528,"i'm such an idiot for taking sleeping medicine at 2 in the morning, i haven't felt this tired since i was pregnant",1
114415857937039360,"Miss_Fay It was 1 of the 3 medicines I could take while pregnant... Dr actually told me to use it as a sleeping pill, even when not sick!",1
114019594741616641,This medicine has me sleeping like I'm pregnant O_o. *Back to sleep I go*,1
101749448778059779,just woke up from sleep this medicine makes me sleep too much like a pregnant woman damn! am tired of sleeping,1
71708676473356288,what kind of sleeping medicine can you take while you are pregnant? http://health-sleep.info/?p=1499,1
61688304906678272,RT wennnaa If I was pregnant my child would die from the amounts of sleeping medicine I put in my body! Trust u wuldnt need med to sleep,1
55692997475573760,In GD class they said that if yr taking sleeping medicine while pregnant yr childs VERY likely to be mentally retarded. No sleeping for me.,1
114415857937039360,"Miss_Fay It was 1 of the 3 medicines I could take while pregnant... Dr actually told me to use it as a sleeping pill, even when not sick!",1
114019594741616641,This medicine has me sleeping like I'm pregnant O_o. *Back to sleep I go*,1
101749448778059779,just woke up from sleep this medicine makes me sleep too much like a pregnant woman damn! am tired of sleeping,1
71708676473356288,what kind of sleeping medicine can you take while you are pregnant? http://health-sleep.info/?p=1499,1
61688304906678272,RT wennnaa If I was pregnant my child would die from the amounts of sleeping medicine I put in my body! Trust u wuldnt need med to sleep,1
55692997475573760,In GD class they said that if yr taking sleeping medicine while pregnant yr childs VERY likely to be mentally retarded. No sleeping for me.,1
4910680679383040,I been sleeping like I've got some woman pregnant.Cough drops x Medicine x Netflix x Sleep is whuts happening. Tweet yall tomorrow morning.,1
21997526026,what kind of sleeping medicine can you take while you are pregnant? http://health-sleep.info/?p=1499,1
4910680679383040,I been sleeping like I've got some woman pregnant.Cough drops x Medicine x Netflix x Sleep is whuts happening. Tweet yall tomorrow morning.,1
21997526026,what kind of sleeping medicine can you take while you are pregnant? http://health-sleep.info/?p=1499,1
762872141301751810,I think when you're pregnant you really have insomnia... No matter what sleeping medicine I take or what I can NEVER sleep at night,1
724596333567332354,"Agree with Dr. Chand's answer to ""Can i take diphenhyeramine sleeping medicine while pregnant?"" - http://htap.us/bhslt",1
762872141301751810,I think when you're pregnant you really have insomnia... No matter what sleeping medicine I take or what I can NEVER sleep at night,1
724596333567332354,"Agree with Dr. Chand's answer to ""Can i take diphenhyeramine sleeping medicine while pregnant?"" - http://htap.us/bhslt",1
205651340423200768,That medicine had me sleeping like a pregnant pregnant person that felt good af,1
197774755561082880,Mann That Medicine Got Me Sleeping Like I'm Pregnant..,1
184811616343298048,"Sent Shaun to the store to get me safe-for-pregnant-women sleeping medicine. I must get some sleep, drugged or not.",1
134471476656095232,This Medicine I Be Takin Be Having Me Sleeping Like A Pregnant Lady,1
131135832504545281,"I think the medicine finally Workin. Not coughing as much,but I'm sure sleeping like a pregnant woman. Smsh",1
205651340423200768,That medicine had me sleeping like a pregnant pregnant person that felt good af,1
197774755561082880,Mann That Medicine Got Me Sleeping Like I'm Pregnant..,1
184811616343298048,"Sent Shaun to the store to get me safe-for-pregnant-women sleeping medicine. I must get some sleep, drugged or not.",1
134471476656095232,This Medicine I Be Takin Be Having Me Sleeping Like A Pregnant Lady,1
131135832504545281,"I think the medicine finally Workin. Not coughing as much,but I'm sure sleeping like a pregnant woman. Smsh",1
405471627875328000,This medicine they gave me be having me sleeping like a pregnant chick.,1
398495438715633664,"Medicine strong as hell, been sleeping like a 2 month pregnant woman_",1
393638171436531712,"Before I got pregnant I could never sleep so I took sleeping medicine well now I can't, & I just have to suffer..",1
379810865886683136,that medicine been having him sleeping like he pregnant ,1
