tweet_id,tweet,class
10970959549,What are the effects of zyprexa and cymbalta on a baby if I were pregnant? http://bit.ly/bJaeHG,1
10970959549,What are the effects of zyprexa and cymbalta on a baby if I were pregnant? http://bit.ly/bJaeHG,1
374901366205841410,Olanzapine Generic Zyprexa - Wanna can u take cipro when you are pregnant?? => http://olanzapineinfo.com/l/40612/ca16,1
365792587254214658,Olanzapine Generic Zyprexa - Wanna can u take cipro when you are pregnant?? => http://olanzapineinfo.com/l/40612/ca16,1
374901366205841410,Olanzapine Generic Zyprexa - Wanna can u take cipro when you are pregnant?? => http://olanzapineinfo.com/l/40612/ca16,1
365792587254214658,Olanzapine Generic Zyprexa - Wanna can u take cipro when you are pregnant?? => http://olanzapineinfo.com/l/40612/ca16,1
915847067775455232,"Zyprexa is not for pregnant women!!!  Ugh...that us why I said no.  You need to look at the  ""real"" studies.  The Latuda and Risperdal",1
915845462426636288,"My husband believed them and I said our baby is not that big yet!! Look, geez...I was not that ""pregnant"".  I was forced to take Zyprexa",1
909058668511076352,"I just started Zyprexa and Buspirone. I really hope it helps. If not, I'll ask for Lexapro. I was on that before I was pregnant. I liked it.",1
915847067775455232,"Zyprexa is not for pregnant women!!!  Ugh...that us why I said no.  You need to look at the  ""real"" studies.  The Latuda and Risperdal",1
915845462426636288,"My husband believed them and I said our baby is not that big yet!! Look, geez...I was not that ""pregnant"".  I was forced to take Zyprexa",1
909058668511076352,"I just started Zyprexa and Buspirone. I really hope it helps. If not, I'll ask for Lexapro. I was on that before I was pregnant. I liked it.",1
484474405792129025,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
473464585760940032,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
484474405792129025,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
473464585760940032,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
108200531952013312,"Ramada Limited Meridian Mississippi: Do optionally buy zyprexa crestor if you are pregnant, fooling to cleanse s... http://bit.ly/n3qYZg",1
68703872784416768,"getting pregnant clomid next step: buy Zyprexa/10mg x 60 (pill) , can prednisone cause hair loss online predniso... http://bit.ly/la9BPR",1
50685282579787776,clomid: Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid! => http://olanzapineinfo.com/l/30311/ho68,1
48902367755780096,"Pregnant? Taking an antipsychotic drug (Abilify, Clozaril, Geodon, Risperdal, Seroquel, Zyprexa, etc.)?  Read this NOW: http://3.ly/6226",1
43000392644177920,Furosemide Medication Generic Zyprexa - Using clomid to get pregnant => http://furosemidemedication.com/l/20211/us14,1
108200531952013312,"Ramada Limited Meridian Mississippi: Do optionally buy zyprexa crestor if you are pregnant, fooling to cleanse s... http://bit.ly/n3qYZg",1
68703872784416768,"getting pregnant clomid next step: buy Zyprexa/10mg x 60 (pill) , can prednisone cause hair loss online predniso... http://bit.ly/la9BPR",1
50685282579787776,clomid: Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid! => http://olanzapineinfo.com/l/30311/ho68,1
48902367755780096,"Pregnant? Taking an antipsychotic drug (Abilify, Clozaril, Geodon, Risperdal, Seroquel, Zyprexa, etc.)?  Read this NOW: http://3.ly/6226",1
43000392644177920,Furosemide Medication Generic Zyprexa - Using clomid to get pregnant => http://furosemidemedication.com/l/20211/us14,1
1083900784687734784,Zyprexa works quite well for pregnant patients losing their marbles,1
1083900784687734784,Zyprexa works quite well for pregnant patients losing their marbles,1
219508372553216002,Drugsdb Zyprexa During Pregnancy & Breastfeeding: Can Pregnant Women Take Zyprexa?Pregnant women are advised not... http://bit.ly/O887VP,1
217365954559082496,"http://mdesenvolvimento.com.br/br/wp-includes/zyprexa-for-agitation zyprexa for agitation
http://timeforsocialmedia.com/wp-content/plugins/wp-htaccess-editor/clomid-check-pregnant clomid check pregnant",1
174376046399995904,zithromax: Furosemide Medication Generic Zyprexa - Azithromycin safe for pregnant women => N7RpecOg Buy Levitra Online http://bit.ly/rgNrb7,1
219508372553216002,Drugsdb Zyprexa During Pregnancy & Breastfeeding: Can Pregnant Women Take Zyprexa?Pregnant women are advised not... http://bit.ly/O887VP,1
217365954559082496,"http://mdesenvolvimento.com.br/br/wp-includes/zyprexa-for-agitation zyprexa for agitation
http://timeforsocialmedia.com/wp-content/plugins/wp-htaccess-editor/clomid-check-pregnant clomid check pregnant",1
174376046399995904,zithromax: Furosemide Medication Generic Zyprexa - Azithromycin safe for pregnant women => N7RpecOg Buy Levitra Online http://bit.ly/rgNrb7,1
560195878804553728,- can you take zyprexa while pregnant http://pramandachurch.com/temp/page/can-you-take-zyprexa-while-pregnant-1e.html,1
530266345586188289,Olanzapine Generic Zyprexa - Is lamisil cream safe for people who are pregnant? => http://olanzapineinfo.com/l/20214/is55,1
505545969132253185,clomid: Olanzapine Generic Zyprexa - Clomid taken while pregnant Chapais at http://olanzapineinfo.com/l/10814/cl55,1
504975963877175297,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
560195878804553728,- can you take zyprexa while pregnant http://pramandachurch.com/temp/page/can-you-take-zyprexa-while-pregnant-1e.html,1
530266345586188289,Olanzapine Generic Zyprexa - Is lamisil cream safe for people who are pregnant? => http://olanzapineinfo.com/l/20214/is55,1
505545969132253185,clomid: Olanzapine Generic Zyprexa - Clomid taken while pregnant Chapais at http://olanzapineinfo.com/l/10814/cl55,1
504975963877175297,Olanzapine Generic Zyprexa - How soon will i become pregnant with clomid Louisiana => http://olanzapineinfo.com/l/30912/ho63,1
1208172323452444675,"Pregnant AfricanAmerican Woman held down and force injected anti-psychotic medication Zyprexa against her will.

curtiscost sallyKP RobSchneider ChildrensHD cynthiamckinney Cernovich RobertKennedyJr rsbellmedia
MedicalRape
InformedConsenthttps://www.youtube.com/watch?v=01l-8FWV9_M&feature=youtu.be",1
1206078959160569856,"Did you see this pregnant woman get forcibly injected with Zyprexa, when she's clearly not in a state of psychosis?  Didn't they ban forced injections at Nuremberg? truthstreamnews Spore3327 Jay_D007 HesherMedia",1
1205216119939727360,"The post regarding the sister being forced to take an ""Anti-psychotic ""drug Zyprexa was deleted. Uh huh, I'm uploading something else. Until then I recommend EVERY PREGNANT WOMAN hire a Doula/Midwife & have a lotus/water home birth! Get an attorney, minerals, vitamins and herbs!",1
1167071745397940224,"Does the CDC also tell you not to take depakote, xanax zyprexa, or other pills while pregnant? Or not to take them at all bc they cause your kidneys to shut down or severe spikes in blood sugar or can cause severe rage all of which has been approved by the fda....",1
1208172323452444675,"Pregnant AfricanAmerican Woman held down and force injected anti-psychotic medication Zyprexa against her will.

curtiscost sallyKP RobSchneider ChildrensHD cynthiamckinney Cernovich RobertKennedyJr rsbellmedia
MedicalRape
InformedConsenthttps://www.youtube.com/watch?v=01l-8FWV9_M&feature=youtu.be",1
1206078959160569856,"Did you see this pregnant woman get forcibly injected with Zyprexa, when she's clearly not in a state of psychosis?  Didn't they ban forced injections at Nuremberg? truthstreamnews Spore3327 Jay_D007 HesherMedia",1
1205216119939727360,"The post regarding the sister being forced to take an ""Anti-psychotic ""drug Zyprexa was deleted. Uh huh, I'm uploading something else. Until then I recommend EVERY PREGNANT WOMAN hire a Doula/Midwife & have a lotus/water home birth! Get an attorney, minerals, vitamins and herbs!",1
1167071745397940224,"Does the CDC also tell you not to take depakote, xanax zyprexa, or other pills while pregnant? Or not to take them at all bc they cause your kidneys to shut down or severe spikes in blood sugar or can cause severe rage all of which has been approved by the fda....",1
