tweet_id,tweet,class
3862967257,"RT: cuteattack:  I forgot to clarify, she hates Obama because she believes he's going to force all pregnant women to take anti-depressants.",1
3666401207,"Anti-depressants during pregnancy & CHD: Pregnant women who take antidepressants may have a s.. http://bit.ly/PduxM
 CHD, heartdefect",1
3229777297,"Nika7k Is this what e healthcare reform is abt? Politician says INJECT ALL WHO R 7weeks pregnant w anti-depressants, doctors can't say NO.",1
2507983666,"kjarrett I have wondered about this.  My mother took anti-depressants, drank bourbon, and smoked while pregnant with me. I turned out OK?",1
2336797034,"Is hoping I make it to SC sane w/ dog, 2 yr old, 82 yr old (until OH), too much stuff, little anti-depressants, & pregnant. Not a good combo",1
1914535755,"RT CCwritergirl: ""amyphilo Pregnant women should NOT take anti-depressants. Everyone knows this (or should)."" But many MA people disagree",1
1344231280,"RT FilmsForChange: Signing this http://tinyurl.com/dygzrv Get pregnant women off of anti-depressants, not ON them! The Mothers Act...",1
1344102662,"RT FilmsForChange:  Signing this http://tinyurl.com/dygzrv  Get pregnant women off of anti-depressants, not ON them! The Mothers Act...",1
1223506539,(UK) Rise in number of pregnant women receiving anti-depressants... http://is.gd/jXyI,1
1212011524,"Justananomaly  If govt says,""Doctors, you must now administer anti-depressants to healthy normal 730 pregnant women"" the 1/2",1
3862967257,"RT: cuteattack:  I forgot to clarify, she hates Obama because she believes he's going to force all pregnant women to take anti-depressants.",1
3666401207,"Anti-depressants during pregnancy & CHD: Pregnant women who take antidepressants may have a s.. http://bit.ly/PduxM
 CHD, heartdefect",1
3229777297,"Nika7k Is this what e healthcare reform is abt? Politician says INJECT ALL WHO R 7weeks pregnant w anti-depressants, doctors can't say NO.",1
2507983666,"kjarrett I have wondered about this.  My mother took anti-depressants, drank bourbon, and smoked while pregnant with me. I turned out OK?",1
2336797034,"Is hoping I make it to SC sane w/ dog, 2 yr old, 82 yr old (until OH), too much stuff, little anti-depressants, & pregnant. Not a good combo",1
1914535755,"RT CCwritergirl: ""amyphilo Pregnant women should NOT take anti-depressants. Everyone knows this (or should)."" But many MA people disagree",1
1344231280,"RT FilmsForChange: Signing this http://tinyurl.com/dygzrv Get pregnant women off of anti-depressants, not ON them! The Mothers Act...",1
1344102662,"RT FilmsForChange:  Signing this http://tinyurl.com/dygzrv  Get pregnant women off of anti-depressants, not ON them! The Mothers Act...",1
1223506539,(UK) Rise in number of pregnant women receiving anti-depressants... http://is.gd/jXyI,1
1212011524,"Justananomaly  If govt says,""Doctors, you must now administer anti-depressants to healthy normal 730 pregnant women"" the 1/2",1
15203101480,..........New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15199791045,.........New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15196797588,.......New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15186799078,....New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15186798847,".,...New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13",1
15179280520,...New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15175775576,..New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15172409416,.New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15169343307,New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
14580123667,Anyone have experience with being pregnant and on anti-depressants?,1
14446910596,The UK is far more stern about warning pregnant women about the risks of taking anti-depressants that we are - such... http://bit.ly/d1Oooz,1
12912367983,nowplaying: Using Anti Depressants While Pregnant http://www.mothercanvas.com/using-anti-depressants-while-pregnant/,1
12876587669,New: Using Anti Depressants While Pregnant http://bit.ly/djndJy,1
11651370725,"if you're taking Paxil while pregnant, it may cause birth defects twice as likely as other anti-depressants http://ow.ly/1uLZi",1
8344433414,'can you take anti-depressants when your pregnant'. by: Jane at 01:04:53,1
4749392638,"RT shawncmason pregnant: anti-depressants: I have been on an anti-depressant for a few y.. http://bit.ly/N09rV
 Plz RT",1
4679436103,Should Pregnant Mothers Take Anti-Depressants? - Blog - Get Around Baby http://bit.ly/2AgPCq,1
15203101480,..........New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15199791045,.........New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15196797588,.......New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15186799078,....New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
15186798847,".,...New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13",1
15179280520,...New research shows risk of miscarraige rises  by 68% among pregnant women taking anti-depressants http://wp.me/pUFwq-13,1
