tweet_id,tweet,class
526233603571990528,Wish I could take zzquil rn but pregnant,1
501265855393435648,"I give up on sleep, fuck me right?! If I wasn't pregnant id chug some zzquil rn just to forcefully knock me out lol.",1
526233603571990528,Wish I could take zzquil rn but pregnant,1
501265855393435648,"I give up on sleep, fuck me right?! If I wasn't pregnant id chug some zzquil rn just to forcefully knock me out lol.",1
1019149150464733185,"pregnant ppl cant have zzquil? Count sheep, suck dick, shop online ",1
1019149150464733185,"pregnant ppl cant have zzquil? Count sheep, suck dick, shop online ",1
938483017504514049,I had a very strange dream that I was pregnant last night. Like I could feel my stomach being large and people were throwing me showers and I had a name picked out...SAY NO TO ZZQUIL KIDS,1
938483017504514049,I had a very strange dream that I was pregnant last night. Like I could feel my stomach being large and people were throwing me showers and I had a name picked out...SAY NO TO ZZQUIL KIDS,1
1212401844900835334,"I took Zzquil last night and 

1. Yelled at my bf for FTing me at 10:20am bc I couldve slept for 8 more hours

2. Started crying upon seeing Rachel Parcell is pregnant bc I was so happy for her

3. Thought a stranger was in our apt but it was just my roommate of over three years",1
1211732260430336000,"Theres lots of other pills to try! Zzquil Benadryl CBD drops lavender 
You can also ask your doctor for ambian I took it while pregnant itll knock you out but I also had bad dreams from it 
Magnesium also will help with sleep. Ive struggled my whole life sleeping I understand",1
1212401844900835334,"I took Zzquil last night and 

1. Yelled at my bf for FTing me at 10:20am bc I couldve slept for 8 more hours

2. Started crying upon seeing Rachel Parcell is pregnant bc I was so happy for her

3. Thought a stranger was in our apt but it was just my roommate of over three years",1
1211732260430336000,"Theres lots of other pills to try! Zzquil Benadryl CBD drops lavender 
You can also ask your doctor for ambian I took it while pregnant itll knock you out but I also had bad dreams from it 
Magnesium also will help with sleep. Ive struggled my whole life sleeping I understand",1
