tweet_id,tweet,class
1066189454,"sarcastica i never said that.  nyquil is from god.  unless you're pregnant.  which i am not, thank the baby jesus on a tricycle.",1
967647065,Still sick and wishing pregnant women could use Nyquil. Or Dayquil. Or whiskey.,1
1066189454,"sarcastica i never said that.  nyquil is from god.  unless you're pregnant.  which i am not, thank the baby jesus on a tricycle.",1
967647065,Still sick and wishing pregnant women could use Nyquil. Or Dayquil. Or whiskey.,1
773224432,"Also, why can't pregnant women take Nyquil? I mean, for really. Is it THAT bad for a fetus?",1
498882972,would give my left one for a shot of NyQuil. Someone really needs to come up with an effective cold medicine for pregnant women. Really.,1
773224432,"Also, why can't pregnant women take Nyquil? I mean, for really. Is it THAT bad for a fetus?",1
498882972,would give my left one for a shot of NyQuil. Someone really needs to come up with an effective cold medicine for pregnant women. Really.,1
3442655201,"userealbutter mmmm Nyquil. Wow, I haven't had that stuff since before I was pregnant...mm, I miss that totally zonked out feeling",1
2811192708,"16 & Pregnant, Life after Labor.  I'm about to take a shot of Nyquil.  Yum!",1
2681665519,I just took nyquil and it hit my stomach like a brick. oh and i forgot to watch 16 and pregnant. NOT COOL,1
1581770245,msblack_barbie watching I Didn't Know I Was Pregnant and about to re-up...my Nyquil has worn off cuz I can't breathe now *sigh*,1
1517561512,"So apparently I ""Nyquil Emailed"" certain people around 2am last night.  So if you get some weird ""I'm Pregnant"" voicemail disregard and  ...",1
1507403080,"HomemakerBarbi I went thru 5 yrs infertility tx, the month I took nyquil was the mo I got pregnant...Over the guilt now LOL My condolences",1
1245092115,Wakin up after taking nyquil no bueno.. I almost fell on my face 10 times already.. My old PO i thot was hot is pregnant?! Still kinda hot..,1
1239425400,"Word to the wise - never take Benadryl/Nyquil when you have a 37 month pregnant wife... even if nothing happens, you'll pay for it.",1
1201065567,I haz a cold. I are pregnant. No neo citran for me. Or Nyquil.,1
1111391692,For the first time since May 2007 I am neither pregnant nor breastfeeding.  Woo!  Bring on the Nyquil.,1
