tweet_id,tweet,class
9278985592,"missadventure79 I know - I didn't know she was pregnant, she must have been waiting for the 12 wk scan before telling us.",1
9278985592,"missadventure79 I know - I didn't know she was pregnant, she must have been waiting for the 12 wk scan before telling us.",1
383392586800431105,"ErikSpoon - first know animagus *she pauses* when  they found out that Alesia was pregnant, he was ready to leave my mother to live with -",1
364253580389138432,"So if you were an animagus, let's say a cat, and you were pregnant, would your fetus be a human or a cat? Why do I think of these things?",1
342581355944747008,"missadventure79 I stopped smoking when I wanted to have a baby, took 18 months to get pregnant then had a baby and never went back!",1
383392586800431105,"ErikSpoon - first know animagus *she pauses* when  they found out that Alesia was pregnant, he was ready to leave my mother to live with -",1
364253580389138432,"So if you were an animagus, let's say a cat, and you were pregnant, would your fetus be a human or a cat? Why do I think of these things?",1
342581355944747008,"missadventure79 I stopped smoking when I wanted to have a baby, took 18 months to get pregnant then had a baby and never went back!",1
160928608884506624,lastcrazyhorn I think this is one of those 'If McGonagall gets pregnant in animagus form will she have a baby or kittens?' questions. No?,1
160928608884506624,lastcrazyhorn I think this is one of those 'If McGonagall gets pregnant in animagus form will she have a baby or kittens?' questions. No?,1
19252346982768640,"There's a pregnant stray cat that reminds me a lot of Prof. Minerva McGonagall's animagus form wandering about our house.
I'm tempted. ",1
19252346982768640,"There's a pregnant stray cat that reminds me a lot of Prof. Minerva McGonagall's animagus form wandering about our house.
I'm tempted. ",1
101652873783422976,im_rosieweasley YOU HATCHED told hermione to stop practicing her Chicken animagus when pregnant,1
78134011381288960,"Twilight has too much flaws. like Jacob isnt a werewolf, hes a shape-shifter, like an Animagus. vampires cant make people pregnant!",1
101652873783422976,im_rosieweasley YOU HATCHED told hermione to stop practicing her Chicken animagus when pregnant,1
78134011381288960,"Twilight has too much flaws. like Jacob isnt a werewolf, hes a shape-shifter, like an Animagus. vampires cant make people pregnant!",1
899930886988324865,"jk_rowling if a female animagus gets pregnant in animal form from a male animal,  what happens when she changes back? Also, what is born?",1
881341468303949825,jk_rowling if someone was an animagus and got pregnant when an animal would they give birth to animals or not at all??? I'm curious ,1
881256544633049088,"jk_rowling if an animagus in animagus form got an animal of the same species pregnant, what would come out? thebigquestions meaningoflife",1
872556566595153920,Hey jk_rowling what would happen if someone got pregnant in animagus form,1
899930886988324865,"jk_rowling if a female animagus gets pregnant in animal form from a male animal,  what happens when she changes back? Also, what is born?",1
881341468303949825,jk_rowling if someone was an animagus and got pregnant when an animal would they give birth to animals or not at all??? I'm curious ,1
881256544633049088,"jk_rowling if an animagus in animagus form got an animal of the same species pregnant, what would come out? thebigquestions meaningoflife",1
872556566595153920,Hey jk_rowling what would happen if someone got pregnant in animagus form,1
757246832489541632,.jk_rowling If an animagus female becomes pregnant can she still transform into her animal self; and if so does the fetus also change?,1
750087287854227456,jk_rowling Hello. I was wondering: what happens if an animagus witch gets pregnant while in animal form?,1
697523380078116866,ImportantWizardingWorldFacts if a pregnant witch animagus when adopting their animal form your baby still human?,1
697521081893130240,jk_rowling What happens to the baby in the womb when a pregnant woman turns into animagus form?,1
695500748390588416,"jk_rowling hi, I was wondering what would happens if an animagus transforms and gets pregnant, what would happed to the childs? 1/2",1
694024579489075201,jk_rowlingif a pregnant witch animagus when adopting their animal form your baby still human or puppy turns into whatever becomes what?,1
757246832489541632,.jk_rowling If an animagus female becomes pregnant can she still transform into her animal self; and if so does the fetus also change?,1
750087287854227456,jk_rowling Hello. I was wondering: what happens if an animagus witch gets pregnant while in animal form?,1
697523380078116866,ImportantWizardingWorldFacts if a pregnant witch animagus when adopting their animal form your baby still human?,1
697521081893130240,jk_rowling What happens to the baby in the womb when a pregnant woman turns into animagus form?,1
695500748390588416,"jk_rowling hi, I was wondering what would happens if an animagus transforms and gets pregnant, what would happed to the childs? 1/2",1
694024579489075201,jk_rowlingif a pregnant witch animagus when adopting their animal form your baby still human or puppy turns into whatever becomes what?,1
