tweet_id,tweet,class
275752574932623361,There's a reason that homeopathic remedies are safe for pregnant/lactating women & elderly. It's the same reason dihydrogen monoxide is safe,1
275752574932623361,There's a reason that homeopathic remedies are safe for pregnant/lactating women & elderly. It's the same reason dihydrogen monoxide is safe,1
405331663401783298,DoctorChristian Pregnant women should avoid all chemicals. Especially dihydrogen monoxide. tasha_kewley,1
405331663401783298,DoctorChristian Pregnant women should avoid all chemicals. Especially dihydrogen monoxide. tasha_kewley,1
927317043459878912,If your pregnant girlfriend is dihydrogen oxide and she gets really hot her water will break,1
927317043459878912,If your pregnant girlfriend is dihydrogen oxide and she gets really hot her water will break,1
801457331016007680,100% of pregnant teenagers take dihydrogen monoxide,1
801457331016007680,100% of pregnant teenagers take dihydrogen monoxide,1
1064382484601847809,"All the girls who celebrated pi day and made jokes about ""dihydrogen monoxide"" are pregnant now",1
1064382484601847809,"All the girls who celebrated pi day and made jokes about ""dihydrogen monoxide"" are pregnant now",1
1035693239498506240,"Mad man abducts a man's kids and pregnant wife before getting a town addicted to Dihydrogen Monoxide
explainafilmplotbadly",1
1035693239498506240,"Mad man abducts a man's kids and pregnant wife before getting a town addicted to Dihydrogen Monoxide
explainafilmplotbadly",1
1163495832013946886,I cut off all dihydrogen monoxide from the pregnant dumpster cat I found in July. It all ended well.,1
1157604212534108160,Great point. Most pregnant women have no idea how much (potentially lethal) dihydrogen monoxide is in the coffee they drink.,1
1163495832013946886,I cut off all dihydrogen monoxide from the pregnant dumpster cat I found in July. It all ended well.,1
1157604212534108160,Great point. Most pregnant women have no idea how much (potentially lethal) dihydrogen monoxide is in the coffee they drink.,1
