tweet_id,tweet,class
1005681873,hillarygayle I love some dilaudid. They pumped me full of it when i pregnant and had pancreatitis. It was a crazy time.,1
1005681873,hillarygayle I love some dilaudid. They pumped me full of it when i pregnant and had pancreatitis. It was a crazy time.,1
257229388670697472,"Dilaudid last night & this morning, now downgraded to Percocet, thanks to a kidney stone. Hope baby's enjoying her day-long nap. pregnant",1
257229388670697472,"Dilaudid last night & this morning, now downgraded to Percocet, thanks to a kidney stone. Hope baby's enjoying her day-long nap. pregnant",1
119871493160173569,rockchalkgirl erica I am so sorry!! I had to pass one 30 weeks pregnant. Ask for Dilaudid. You'll thank me. ; ),1
115387796339953664,Foley catheter / induction SUCKS. Dilaudid is good at least.. Yay narcotics pregnant induction,1
119871493160173569,rockchalkgirl erica I am so sorry!! I had to pass one 30 weeks pregnant. Ask for Dilaudid. You'll thank me. ; ),1
115387796339953664,Foley catheter / induction SUCKS. Dilaudid is good at least.. Yay narcotics pregnant induction,1
770868842729922560,Those minutes I knew I was pregnant are hazy with the worst physical pain of my life as well as Dilaudid which wasn't touching my pain,1
738761647167295488,I once went to an ER when I was 10 weeks pregnant and (legit) demanded IV dilaudid.  Got more than a little side-eye lol.,1
709404568208080896,"LynnRWebsterMD csmonitor I am a pregnant woman, taking fentanyl, trying to wean off dilaudid. The neonatalogist is aware, but I'm still >",1
770868842729922560,Those minutes I knew I was pregnant are hazy with the worst physical pain of my life as well as Dilaudid which wasn't touching my pain,1
738761647167295488,I once went to an ER when I was 10 weeks pregnant and (legit) demanded IV dilaudid.  Got more than a little side-eye lol.,1
709404568208080896,"LynnRWebsterMD csmonitor I am a pregnant woman, taking fentanyl, trying to wean off dilaudid. The neonatalogist is aware, but I'm still >",1
532116768437702656,Just found a great answer on HealthTap to: Can I take dilaudid while pregnant? http://htap.us/eerlj,1
501706542677524480,"No pregnant lady, I cannot give you 4mg of dilaudid and 2 percs, it WILL kill your baby! ... So will that just be a warm blanket for now?",1
532116768437702656,Just found a great answer on HealthTap to: Can I take dilaudid while pregnant? http://htap.us/eerlj,1
501706542677524480,"No pregnant lady, I cannot give you 4mg of dilaudid and 2 percs, it WILL kill your baby! ... So will that just be a warm blanket for now?",1
160945495982870528,pharma med Dilaudid Withdrawal Pregnancy: I am 19 weeks pregnant.  I have been taking 2mg Dilaudid every four ...  http://ow.ly/2fhwY,1
160945495794122753,pharma med Dilaudid Withdrawal Pregnancy: I am 19 weeks pregnant.  I have been taking 2mg Dilaudid every four ...  http://ow.ly/2fhwY,1
160945495982870528,pharma med Dilaudid Withdrawal Pregnancy: I am 19 weeks pregnant.  I have been taking 2mg Dilaudid every four ...  http://ow.ly/2fhwY,1
160945495794122753,pharma med Dilaudid Withdrawal Pregnancy: I am 19 weeks pregnant.  I have been taking 2mg Dilaudid every four ...  http://ow.ly/2fhwY,1
