tweet_id,tweet,class
1133126153684697088,"Exactly. My first born had severe kidney problems. Was it because of genetics? Because I went to dinner with a friend and split a bottle of wine before I knew I was pregnant? Or, I took a whole lot of ibuprophen for pain and headaches in the before-I-knew? Had the flu early on?",1
1132344471021076481,Deformaties in children that is. Chain smoking of execting mothers is also much more common in America. As well as drug abuse of pregnant mothers. Many also take counter medication not recommended for pregnant women. Like ibuprophen.,1
1133126153684697088,"Exactly. My first born had severe kidney problems. Was it because of genetics? Because I went to dinner with a friend and split a bottle of wine before I knew I was pregnant? Or, I took a whole lot of ibuprophen for pain and headaches in the before-I-knew? Had the flu early on?",1
1132344471021076481,Deformaties in children that is. Chain smoking of execting mothers is also much more common in America. As well as drug abuse of pregnant mothers. Many also take counter medication not recommended for pregnant women. Like ibuprophen.,1
270081823692951552,Just read that Pregnant women arent advised to take ibuprophen...just tylonol...*shrugs*....too late now,1
270081823692951552,Just read that Pregnant women arent advised to take ibuprophen...just tylonol...*shrugs*....too late now,1
508804895202238464,This is worst than wen i cudnt take ibuprophen wen i was pregnant nd that was for a whole 8 months,1
508804895202238464,This is worst than wen i cudnt take ibuprophen wen i was pregnant nd that was for a whole 8 months,1
323792423304179712,Did you know that taking Ibuprophen (Motrin/ Advil) can reduce your chances of getting pregnant? Important info to know if you are TTC! - F,1
323792423304179712,Did you know that taking Ibuprophen (Motrin/ Advil) can reduce your chances of getting pregnant? Important info to know if you are TTC! - F,1
1027395981438902274,If men could get pregnant wed have cocktail parties for a week every month instead of ibuprophen for dinner for a week.,1
1027395981438902274,If men could get pregnant wed have cocktail parties for a week every month instead of ibuprophen for dinner for a week.,1
25299122860855296,"babymakingat43 I miss sleeping face-down, kickboxing, running and taking ibuprophen when I injure myself pregnant twins",1
18843578952,My poor pregnant wife has pulled a muscle in her back! Can't take ibuprophen any idea's? fb,1
25299122860855296,"babymakingat43 I miss sleeping face-down, kickboxing, running and taking ibuprophen when I injure myself pregnant twins",1
18843578952,My poor pregnant wife has pulled a muscle in her back! Can't take ibuprophen any idea's? fb,1
70341396074205184,erinbatt No Ibuprophen while pregnant... Unisomb yes.,1
70341396074205184,erinbatt No Ibuprophen while pregnant... Unisomb yes.,1
